"","county","trapstation_id","latitude","longitude","cluster_id"
"18063","Riverside","33.71086--116.35966",33.71086,-116.359664,70090
"18064","Riverside","33.71088--116.33415",33.710876,-116.334155,70088
"18065","Riverside","33.71103--116.36537",33.711026,-116.365367,70090
"18066","Riverside","33.71104--116.38504",33.711035,-116.385041,70087
"18067","Riverside","33.71107--116.27280",33.711067,-116.272804,70093
"18068","Riverside","33.71107--116.34785",33.71107,-116.347852,70088
"18069","Riverside","33.71117--116.27720",33.711171,-116.2772,70093
"18070","Riverside","33.71119--116.38697",33.711193,-116.386974,70087
"18071","Riverside","33.71120--116.27718",33.711201,-116.277183,70093
"18072","Riverside","33.71127--116.26403",33.711267,-116.264028,70089
"18073","Riverside","33.71133--116.27095",33.71133,-116.270948,70093
"18074","Riverside","33.71149--116.39366",33.711485,-116.393665,70087
"18075","Riverside","33.71151--116.39365",33.711507,-116.393653,70087
"18076","Riverside","33.71153--116.33326",33.711529,-116.333265,70088
"18077","Riverside","33.71158--116.38820",33.711576,-116.388203,70087
"18078","Riverside","33.71160--116.37086",33.711595,-116.370863,70092
"18079","Riverside","33.71161--116.38814",33.711607,-116.388139,70087
"18080","Riverside","33.71165--116.37861",33.711649,-116.378609,70092
"18081","Riverside","33.71174--116.39047",33.711738,-116.390465,70087
"18082","Riverside","33.71175--116.39041",33.71175,-116.39041,70087
"18083","Riverside","33.71185--116.37738",33.711846,-116.377382,70092
"18084","Riverside","33.71186--116.37275",33.711864,-116.372749,70092
"18085","Riverside","33.71207--116.29975",33.71207,-116.299751,70091
"18086","Riverside","33.71208--116.21603",33.712079,-116.216027,70086
"18087","Riverside","33.71209--116.38137",33.71209,-116.381371,70087
"18088","Riverside","33.71211--116.21612",33.71211,-116.216122,70086
"18089","Riverside","33.71218--116.39242",33.712175,-116.392416,70087
"18090","Riverside","33.71221--116.27251",33.712206,-116.272513,70093
"18091","Riverside","33.71229--116.37045",33.712288,-116.370451,70092
"18092","Riverside","33.71230--116.39410",33.712302,-116.394098,70087
"18093","Riverside","33.71231--116.37046",33.712305,-116.370465,70092
"18094","Riverside","33.71242--116.36117",33.712423,-116.361167,70090
"18095","Riverside","33.71245--116.27501",33.712446,-116.275012,70093
"18096","Riverside","33.71245--116.39222",33.71245,-116.392219,70087
"18097","Riverside","33.71248--116.39202",33.712477,-116.39202,70087
"18098","Riverside","33.71248--116.39588",33.712482,-116.395884,70087
"18099","Riverside","33.71249--116.39589",33.712492,-116.395888,70087
"18100","Riverside","33.71250--116.38774",33.712501,-116.387735,70087
"18101","Riverside","33.71252--116.39590",33.712518,-116.395899,70087
"18102","Riverside","33.71258--116.39205",33.712576,-116.392046,70087
"18103","Riverside","33.71281--116.36066",33.712813,-116.360658,70090
"18104","Riverside","33.71284--116.37116",33.71284,-116.37116,70092
"18105","Riverside","33.71284--116.37117",33.712836,-116.371169,70092
"18106","Riverside","33.71284--116.38727",33.712838,-116.387269,70087
"18107","Riverside","33.71291--116.36347",33.712909,-116.363472,70090
"18108","Riverside","33.71293--116.37577",33.712933,-116.375773,70092
"18109","Riverside","33.71297--116.36211",33.712968,-116.362112,70090
"18110","Riverside","33.71298--116.36345",33.712981,-116.363451,70090
"18111","Riverside","33.71299--116.19942",33.712992,-116.199417,70086
"18112","Riverside","33.71302--116.36065",33.713022,-116.360647,70090
"18113","Riverside","33.71305--116.39613",33.713048,-116.396134,70087
"18114","Riverside","33.71309--116.38790",33.713093,-116.387896,70087
"18115","Riverside","33.71324--116.36070",33.713236,-116.360703,70090
"18116","Riverside","33.71325--116.27248",33.713247,-116.272482,70093
"18117","Riverside","33.71326--116.36142",33.713264,-116.361421,70090
"18118","Riverside","33.71338--116.27058",33.713384,-116.270576,70093
"18119","Riverside","33.71355--116.38553",33.713553,-116.385533,70092
"18120","Riverside","33.71359--116.27447",33.713593,-116.27447,70093
"18121","Riverside","33.71368--116.35188",33.71368,-116.351883,70088
"18122","Riverside","33.71384--116.35751",33.713836,-116.357506,70090
"18123","Riverside","33.71394--116.35006",33.71394,-116.350058,70088
"18124","Riverside","33.71396--116.38708",33.713961,-116.387077,70092
"18125","Riverside","33.71398--116.35012",33.713976,-116.350123,70088
"18126","Riverside","33.71409--116.35093",33.714089,-116.350933,70088
"18127","Riverside","33.71410--116.35096",33.714102,-116.350963,70088
"18128","Riverside","33.71410--116.35249",33.714098,-116.35249,70088
"18129","Riverside","33.71411--116.36788",33.714111,-116.367883,70090
"18130","Riverside","33.71413--116.35160",33.714125,-116.351601,70088
"18131","Riverside","33.71413--116.35162",33.714134,-116.35162,70088
"18132","Riverside","33.71413--116.35189",33.714132,-116.35189,70088
"18133","Riverside","33.71413--116.35197",33.714131,-116.351969,70088
"18134","Riverside","33.71416--116.34579",33.714158,-116.345791,70088
"18135","Riverside","33.71418--116.34577",33.714177,-116.345767,70088
"18136","Riverside","33.71421--116.34342",33.714206,-116.343425,70088
"18137","Riverside","33.71424--116.25582",33.714243,-116.255816,70089
"18138","Riverside","33.71430--116.33893",33.714302,-116.338934,70088
"18139","Riverside","33.71436--116.35995",33.714358,-116.359955,70090
"18140","Riverside","33.71439--116.35801",33.71439,-116.358013,70090
"18141","Riverside","33.71441--116.38561",33.714408,-116.385613,70092
"18142","Riverside","33.71442--116.38562",33.714421,-116.385617,70092
"18143","Riverside","33.71444--116.27106",33.714442,-116.271057,70093
"18144","Riverside","33.71444--116.38661",33.714445,-116.386605,70092
"18145","Riverside","33.71452--116.26430",33.714524,-116.264305,70089
"18146","Riverside","33.71453--116.39376",33.714526,-116.393763,70087
"18147","Riverside","33.71454--116.26424",33.714539,-116.264236,70089
"18148","Riverside","33.71454--116.26425",33.714539,-116.264247,70089
"18149","Riverside","33.71454--116.26429",33.714538,-116.264293,70089
"18150","Riverside","33.71454--116.34609",33.71454,-116.34609,70088
"18151","Riverside","33.71460--116.25598",33.714596,-116.255982,70089
"18152","Riverside","33.71478--116.25972",33.714783,-116.259719,70089
"18153","Riverside","33.71481--116.32213",33.714814,-116.32213,70091
"18154","Riverside","33.71481--116.39520",33.714811,-116.395202,70087
"18155","Riverside","33.71485--116.35183",33.714849,-116.351833,70088
"18156","Riverside","33.71490--116.38372",33.714898,-116.383718,70092
"18157","Riverside","33.71493--116.37973",33.714928,-116.379734,70092
"18158","Riverside","33.71496--116.32201",33.714961,-116.322009,70091
"18159","Riverside","33.71496--116.36422",33.714961,-116.364216,70090
"18160","Riverside","33.71498--116.31247",33.714977,-116.312472,70091
"18161","Riverside","33.71501--116.39470",33.715007,-116.394698,70087
"18162","Riverside","33.71514--116.38935",33.715136,-116.389349,70087
"18163","Riverside","33.71515--116.30172",33.715153,-116.301722,70091
"18164","Riverside","33.71516--116.39501",33.715161,-116.395006,70087
"18165","Riverside","33.71518--116.28147",33.715179,-116.281466,70093
"18166","Riverside","33.71520--116.25973",33.715204,-116.259732,70089
"18167","Riverside","33.71522--116.25972",33.715222,-116.259718,70089
"18168","Riverside","33.71522--116.25974",33.71522,-116.259739,70089
"18169","Riverside","33.71522--116.34336",33.715222,-116.343364,70088
"18170","Riverside","33.71523--116.25970",33.715232,-116.259702,70089
"18171","Riverside","33.71527--116.37902",33.715268,-116.379019,70092
"18172","Riverside","33.71529--116.39927",33.715294,-116.399266,70087
"18173","Riverside","33.71532--117.19194",33.71532,-117.19194,70094
"18174","Riverside","33.71537--116.37945",33.715366,-116.379448,70092
"18175","Riverside","33.71537--116.39929",33.715374,-116.399288,70087
"18176","Riverside","33.71538--116.31217",33.715383,-116.312167,70091
"18177","Riverside","33.71540--116.26016",33.715401,-116.260163,70089
"18178","Riverside","33.71542--116.37937",33.71542,-116.379371,70092
"18179","Riverside","33.71546--116.37969",33.71546,-116.379688,70092
"18180","Riverside","33.71551--116.39929",33.715514,-116.399285,70087
"18181","Riverside","33.71554--116.39341",33.715542,-116.393407,70087
"18182","Riverside","33.71556--116.39038",33.715565,-116.390383,70087
"18183","Riverside","33.71557--116.36849",33.715568,-116.368495,70090
"18184","Riverside","33.71558--116.36952",33.715575,-116.369519,70090
"18185","Riverside","33.71559--116.35172",33.715587,-116.351718,70088
"18186","Riverside","33.71564--116.30894",33.715637,-116.308937,70091
"18187","Riverside","33.71571--116.39482",33.715707,-116.394821,70087
"18188","Riverside","33.71577--116.36334",33.715773,-116.363345,70090
"18189","Riverside","33.71592--116.38962",33.715925,-116.389625,70087
"18190","Riverside","33.71593--116.34888",33.715931,-116.348881,70088
"18191","Riverside","33.71605--116.37535",33.716047,-116.375353,70092
"18192","Riverside","33.71605--116.39424",33.716046,-116.394236,70087
"18193","Riverside","33.71621--116.38787",33.716209,-116.387874,70087
"18194","Riverside","33.71621--117.14536",33.71621,-117.14536,70095
"18195","Riverside","33.71646--116.39325",33.716464,-116.393252,70087
"18196","Riverside","33.71648--116.32979",33.716477,-116.329787,70091
"18197","Riverside","33.71648--116.39599",33.716475,-116.395993,70087
"18198","Riverside","33.71649--116.28276",33.716494,-116.28276,70093
"18199","Riverside","33.71653--116.36351",33.716529,-116.363511,70090
"18200","Riverside","33.71656--116.34135",33.71656,-116.341348,70088
"18201","Riverside","33.71660--116.39352",33.716597,-116.39352,70087
"18202","Riverside","33.71661--116.39349",33.716605,-116.393489,70087
"18203","Riverside","33.71666--116.28278",33.716655,-116.282779,70093
"18204","Riverside","33.71666--116.38829",33.716656,-116.388286,70087
"18205","Riverside","33.71668--116.38834",33.71668,-116.388337,70087
"18206","Riverside","33.71669--116.24809",33.716691,-116.24809,70089
"18207","Riverside","33.71671--116.38823",33.716711,-116.388233,70087
"18208","Riverside","33.71683--116.38858",33.716832,-116.388582,70087
"18209","Riverside","33.71685--116.37621",33.716846,-116.376206,70092
"18210","Riverside","33.71691--116.36154",33.716913,-116.361541,70090
"18211","Riverside","33.71691--116.37655",33.716909,-116.376552,70092
"18212","Riverside","33.71692--116.36454",33.716918,-116.364539,70090
"18213","Riverside","33.71702--116.36846",33.717023,-116.36846,70090
"18214","Riverside","33.71707--116.33680",33.717069,-116.336798,70088
"18215","Riverside","33.71711--116.38852",33.717113,-116.388519,70087
"18216","Riverside","33.71716--116.39392",33.717159,-116.393925,70087
"18217","Riverside","33.71721--116.39640",33.717214,-116.396397,70087
"18218","Riverside","33.71723--116.39643",33.717227,-116.396427,70087
"18219","Riverside","33.71725--116.33458",33.71725,-116.334584,70088
"18220","Riverside","33.71727--116.37630",33.717272,-116.376298,70092
"18221","Riverside","33.71729--116.37570",33.717287,-116.375699,70092
"18222","Riverside","33.71732--116.34528",33.717322,-116.345284,70088
"18223","Riverside","33.71749--116.34727",33.717494,-116.347273,70088
"18224","Riverside","33.71751--116.38637",33.717509,-116.386366,70092
"18225","Riverside","33.71755--116.25239",33.717549,-116.252393,70089
"18226","Riverside","33.71760--116.38172",33.717595,-116.381717,70092
"18227","Riverside","33.71772--116.39004",33.717724,-116.39004,70087
"18228","Riverside","33.71775--116.38424",33.717748,-116.384242,70092
"18229","Riverside","33.71782--116.39020",33.717819,-116.390204,70087
"18230","Riverside","33.71783--116.25436",33.717834,-116.254359,70089
"18231","Riverside","33.71786--116.25426",33.717855,-116.254264,70089
"18232","Riverside","33.71788--116.28064",33.717883,-116.280644,70093
"18233","Riverside","33.71788--116.36473",33.717881,-116.364732,70090
"18234","Riverside","33.71791--116.28087",33.717913,-116.280867,70093
"18235","Riverside","33.71791--116.38875",33.717913,-116.388749,70087
"18236","Riverside","33.71800--116.32055",33.718005,-116.320553,70091
"18237","Riverside","33.71808--116.39003",33.718079,-116.39003,70087
"18238","Riverside","33.71812--116.32713",33.718119,-116.327135,70091
"18239","Riverside","33.71820--116.35174",33.718201,-116.351741,70088
"18240","Riverside","33.71823--116.29004",33.718231,-116.290044,70096
"18241","Riverside","33.71828--116.30637",33.718282,-116.306374,70091
"18242","Riverside","33.71833--116.32061",33.718329,-116.32061,70091
"18243","Riverside","33.71841--116.30330",33.71841,-116.303305,70091
"18244","Riverside","33.71843--116.36608",33.718429,-116.36608,70090
"18245","Riverside","33.71849--116.33375",33.718495,-116.333753,70088
"18246","Riverside","33.71851--116.37751",33.718513,-116.377506,70092
"18247","Riverside","33.71854--116.36276",33.718535,-116.362758,70097
"18248","Riverside","33.71860--116.37766",33.718605,-116.377659,70092
"18249","Riverside","33.71871--116.28946",33.71871,-116.289461,70096
"18250","Riverside","33.71871--116.38991",33.718707,-116.389908,70087
"18251","Riverside","33.71878--116.37773",33.718781,-116.377727,70092
"18252","Riverside","33.71886--116.28795",33.718857,-116.287955,70096
"18253","Riverside","33.71896--116.24220",33.71896,-116.242205,70098
"18254","Riverside","33.71900--116.34897",33.718996,-116.348974,70088
"18255","Riverside","33.71902--116.39506",33.719019,-116.39506,70087
"18256","Riverside","33.71905--116.31890",33.719045,-116.318901,70091
"18257","Riverside","33.71909--116.32054",33.719093,-116.320542,70091
"18258","Riverside","33.71917--116.32059",33.719169,-116.320591,70091
"18259","Riverside","33.71937--116.39140",33.719371,-116.391396,70087
"18260","Riverside","33.71938--116.32028",33.719381,-116.320283,70091
"18261","Riverside","33.71938--116.35119",33.719384,-116.351187,70088
"18262","Riverside","33.71939--116.28658",33.719386,-116.286579,70096
"18263","Riverside","33.71941--116.39131",33.719413,-116.391309,70087
"18264","Riverside","33.71942--116.33255",33.719419,-116.332554,70088
"18265","Riverside","33.71944--116.39133",33.719437,-116.391331,70087
"18266","Riverside","33.71945--116.36961",33.719453,-116.369612,70090
"18267","Riverside","33.71955--116.39118",33.719553,-116.391185,70087
"18268","Riverside","33.71961--116.36343",33.719608,-116.363432,70097
"18269","Riverside","33.71974--116.29001",33.719741,-116.290012,70096
"18270","Riverside","33.71986--116.36591",33.719859,-116.365912,70090
"18271","Riverside","33.71990--116.34289",33.719901,-116.342886,70088
"18272","Riverside","33.71995--116.40123",33.719951,-116.401229,70087
"18273","Riverside","33.71998--116.36911",33.719982,-116.369108,70090
"18274","Riverside","33.72001--116.35854",33.720009,-116.358541,70097
"18275","Riverside","33.72008--116.25268",33.720075,-116.252683,70089
"18276","Riverside","33.72036--116.29508",33.720363,-116.295084,70096
"18277","Riverside","33.72054--116.36057",33.720539,-116.360571,70097
"18278","Riverside","33.72056--116.29059",33.720564,-116.290587,70096
"18279","Riverside","33.72061--116.28877",33.720612,-116.288774,70096
"18280","Riverside","33.72066--116.29473",33.720663,-116.29473,70096
"18281","Riverside","33.72074--116.32038",33.720739,-116.320377,70091
"18282","Riverside","33.72075--116.29519",33.720752,-116.295194,70096
"18283","Riverside","33.72077--116.29540",33.720768,-116.295399,70096
"18284","Riverside","33.72081--116.36173",33.720806,-116.361728,70097
"18285","Riverside","33.72092--116.28660",33.720923,-116.286601,70096
"18286","Riverside","33.72095--116.29560",33.720948,-116.295595,70096
"18287","Riverside","33.72104--116.35219",33.721044,-116.352189,70088
"18288","Riverside","33.72107--116.35216",33.721065,-116.352165,70088
"18289","Riverside","33.72112--116.39158",33.721123,-116.391579,70087
"18290","Riverside","33.72142--116.22953",33.721424,-116.22953,70098
"18291","Riverside","33.72145--116.28967",33.721445,-116.289669,70096
"18292","Riverside","33.72147--116.28892",33.721475,-116.288917,70096
"18293","Riverside","33.72147--116.28992",33.721465,-116.289924,70096
"18294","Riverside","33.72148--116.28869",33.721476,-116.288691,70096
"18295","Riverside","33.72178--116.23265",33.721784,-116.232653,70098
"18296","Riverside","33.72181--116.22894",33.721812,-116.22894,70098
"18297","Riverside","33.72216--116.29381",33.722158,-116.293805,70096
"18298","Riverside","33.72216--116.29507",33.72216,-116.295071,70096
"18299","Riverside","33.72217--116.23244",33.722172,-116.232436,70098
"18300","Riverside","33.72221--116.29218",33.722214,-116.292183,70096
"18301","Riverside","33.72222--116.28938",33.722218,-116.289383,70096
"18302","Riverside","33.72224--116.27480",33.722244,-116.274802,70099
"18303","Riverside","33.72225--116.37446",33.722245,-116.374456,70097
"18304","Riverside","33.72228--116.27473",33.722278,-116.274732,70099
"18305","Riverside","33.72229--116.29694",33.722292,-116.296942,70096
"18306","Riverside","33.72233--116.27491",33.722334,-116.274906,70099
"18307","Riverside","33.72235--116.27481",33.72235,-116.274807,70099
"18308","Riverside","33.72235--116.27489",33.722353,-116.274894,70099
"18309","Riverside","33.72235--116.27501",33.722354,-116.275009,70099
"18310","Riverside","33.72237--116.27488",33.722367,-116.274877,70099
"18311","Riverside","33.72237--116.27489",33.722371,-116.274888,70099
"18312","Riverside","33.72237--116.27490",33.722365,-116.274902,70099
"18313","Riverside","33.72239--116.27489",33.722387,-116.27489,70099
"18314","Riverside","33.72263--116.28727",33.722635,-116.287274,70096
"18315","Riverside","33.72263--116.29218",33.722633,-116.292179,70096
"18316","Riverside","33.72266--116.29038",33.722665,-116.290379,70096
"18317","Riverside","33.72266--116.29258",33.722661,-116.292577,70096
"18318","Riverside","33.72268--116.28998",33.722685,-116.289981,70096
"18319","Riverside","33.72268--116.29102",33.722685,-116.291019,70096
"18320","Riverside","33.72269--116.36698",33.722694,-116.366983,70097
"18321","Riverside","33.72273--116.29656",33.722726,-116.296559,70096
"18322","Riverside","33.72273--116.33797",33.722729,-116.337966,70088
"18323","Riverside","33.72274--116.29470",33.722737,-116.294696,70096
"18324","Riverside","33.72274--116.37919",33.722741,-116.379194,70092
"18325","Riverside","33.72279--116.35918",33.722788,-116.359177,70097
"18326","Riverside","33.72281--116.37916",33.722806,-116.379159,70092
"18327","Riverside","33.72282--116.28695",33.722823,-116.286947,70096
"18328","Riverside","33.72284--116.38541",33.722841,-116.385406,70092
"18329","Riverside","33.72287--116.37722",33.722868,-116.377221,70092
"18330","Riverside","33.72290--116.37904",33.722903,-116.379042,70092
"18331","Riverside","33.72291--116.23656",33.722912,-116.236562,70098
"18332","Riverside","33.72291--116.37906",33.722912,-116.37906,70092
"18333","Riverside","33.72292--116.37906",33.722916,-116.379057,70092
"18334","Riverside","33.72295--116.22861",33.722946,-116.228612,70098
"18335","Riverside","33.72296--116.23202",33.722963,-116.232023,70098
"18336","Riverside","33.72297--116.22991",33.722971,-116.229906,70098
"18337","Riverside","33.72306--116.37957",33.72306,-116.379573,70092
"18338","Riverside","33.72307--116.28920",33.723074,-116.289197,70096
"18339","Riverside","33.72307--116.29060",33.723067,-116.290602,70096
"18340","Riverside","33.72309--116.29199",33.723087,-116.291994,70096
"18341","Riverside","33.72310--116.37943",33.723104,-116.379429,70092
"18342","Riverside","33.72313--116.28728",33.72313,-116.287281,70096
"18343","Riverside","33.72313--116.29135",33.723126,-116.291347,70096
"18344","Riverside","33.72317--116.37946",33.723175,-116.37946,70092
"18345","Riverside","33.72318--116.23616",33.72318,-116.23616,70098
"18346","Riverside","33.72318--116.28735",33.723177,-116.287349,70096
"18347","Riverside","33.72320--116.37964",33.723199,-116.379636,70092
"18348","Riverside","33.72321--116.23616",33.723209,-116.236156,70098
"18349","Riverside","33.72324--116.37194",33.723244,-116.37194,70097
"18350","Riverside","33.72330--116.37176",33.723298,-116.371758,70097
"18351","Riverside","33.72331--116.37173",33.723307,-116.371731,70097
"18352","Riverside","33.72338--116.37950",33.723381,-116.379503,70092
"18353","Riverside","33.72341--117.02411",33.723411,-117.024109,70100
"18354","Riverside","33.72345--116.37849",33.723448,-116.378489,70092
"18355","Riverside","33.72349--116.29254",33.723493,-116.292542,70096
"18356","Riverside","33.72352--116.28962",33.723523,-116.289619,70096
"18357","Riverside","33.72352--116.29357",33.723522,-116.293573,70096
"18358","Riverside","33.72352--116.31291",33.723519,-116.312908,70101
"18359","Riverside","33.72353--116.29065",33.723528,-116.290649,70096
"18360","Riverside","33.72361--116.29528",33.723613,-116.295281,70096
"18361","Riverside","33.72365--116.29736",33.723653,-116.297364,70096
"18362","Riverside","33.72367--116.38792",33.723666,-116.387919,70092
"18363","Riverside","33.72371--116.22826",33.723709,-116.228255,70098
"18364","Riverside","33.72374--116.23033",33.723737,-116.230332,70098
"18365","Riverside","33.72374--116.23330",33.723743,-116.233299,70098
"18366","Riverside","33.72379--116.37782",33.723786,-116.37782,70092
"18367","Riverside","33.72382--116.21455",33.723824,-116.214554,70102
"18368","Riverside","33.72384--116.29647",33.723845,-116.296472,70096
"18369","Riverside","33.72387--116.21831",33.723869,-116.218314,70102
"18370","Riverside","33.72387--116.38347",33.723868,-116.383472,70092
"18371","Riverside","33.72388--116.29381",33.723879,-116.293807,70096
"18372","Riverside","33.72388--116.29461",33.72388,-116.294608,70096
"18373","Riverside","33.72390--116.29087",33.723899,-116.29087,70096
"18374","Riverside","33.72391--116.29316",33.72391,-116.29316,70096
"18375","Riverside","33.72394--116.28961",33.72394,-116.289614,70096
"18376","Riverside","33.72397--116.29143",33.723972,-116.29143,70096
"18377","Riverside","33.72409--116.37913",33.724085,-116.379127,70092
"18378","Riverside","33.72411--116.28730",33.724108,-116.287297,70096
"18379","Riverside","33.72415--116.31559",33.724147,-116.31559,70101
"18380","Riverside","33.72418--116.37911",33.724181,-116.379111,70092
"18381","Riverside","33.72419--116.23914",33.724188,-116.239145,70098
"18382","Riverside","33.72424--116.23088",33.72424,-116.230877,70098
"18383","Riverside","33.72430--116.37813",33.7243,-116.37813,70092
"18384","Riverside","33.72433--116.31560",33.724329,-116.315603,70101
"18385","Riverside","33.72435--116.38068",33.72435,-116.380679,70092
"18386","Riverside","33.72436--116.29234",33.724358,-116.292342,70096
"18387","Riverside","33.72438--116.29043",33.724384,-116.290429,70096
"18388","Riverside","33.72442--116.28920",33.724416,-116.289196,70096
"18389","Riverside","33.72446--116.36789",33.724457,-116.367893,70097
"18390","Riverside","33.72449--116.36832",33.724494,-116.36832,70097
"18391","Riverside","33.72454--116.36829",33.724539,-116.368294,70097
"18392","Riverside","33.72465--116.29461",33.724653,-116.294613,70096
"18393","Riverside","33.72465--116.37925",33.724653,-116.37925,70092
"18394","Riverside","33.72477--116.29382",33.724772,-116.293817,70096
"18395","Riverside","33.72484--116.21249",33.724844,-116.212488,70102
"18396","Riverside","33.72485--116.37939",33.724848,-116.379388,70092
"18397","Riverside","33.72492--116.38677",33.724918,-116.386773,70092
"18398","Riverside","33.72498--116.21243",33.724975,-116.212432,70102
"18399","Riverside","33.72510--116.29727",33.725095,-116.297275,70096
"18400","Riverside","33.72513--116.28875",33.725131,-116.288754,70096
"18401","Riverside","33.72513--116.29654",33.72513,-116.296541,70096
"18402","Riverside","33.72517--116.29468",33.725172,-116.294679,70096
"18403","Riverside","33.72525--116.29013",33.725246,-116.29013,70096
"18404","Riverside","33.72526--116.28677",33.725262,-116.28677,70096
"18405","Riverside","33.72542--116.37298",33.725423,-116.372978,70097
"18406","Riverside","33.72549--116.36567",33.725492,-116.365669,70097
"18407","Riverside","33.72555--116.29415",33.725547,-116.294148,70096
"18408","Riverside","33.72558--116.23962",33.725577,-116.239619,70098
"18409","Riverside","33.72564--116.36473",33.725644,-116.364728,70097
"18410","Riverside","33.72570--116.28899",33.725696,-116.288995,70096
"18411","Riverside","33.72570--116.29018",33.725703,-116.290183,70096
"18412","Riverside","33.72571--116.29099",33.725706,-116.290992,70096
"18413","Riverside","33.72578--116.38319",33.725784,-116.383192,70092
"18414","Riverside","33.72592--116.23072",33.725923,-116.230715,70098
"18415","Riverside","33.72594--116.38122",33.725941,-116.381222,70092
"18416","Riverside","33.72602--116.21056",33.726019,-116.210557,70102
"18417","Riverside","33.72603--116.21057",33.726032,-116.210568,70102
"18418","Riverside","33.72603--116.21059",33.726029,-116.210587,70102
"18419","Riverside","33.72605--116.20791",33.726046,-116.207912,70102
"18420","Riverside","33.72606--116.20979",33.726055,-116.209791,70102
"18421","Riverside","33.72610--116.28482",33.726099,-116.284825,70096
"18422","Riverside","33.72624--116.37795",33.72624,-116.377948,70092
"18423","Riverside","33.72626--116.37794",33.726255,-116.377937,70092
"18424","Riverside","33.72628--116.37510",33.726277,-116.375099,70097
"18425","Riverside","33.72656--116.38893",33.72656,-116.388934,70092
"18426","Riverside","33.72679--116.21456",33.726793,-116.214557,70102
"18427","Riverside","33.72680--116.21116",33.726805,-116.211156,70102
"18428","Riverside","33.72686--116.36970",33.726863,-116.369704,70097
"18429","Riverside","33.72693--116.21654",33.726931,-116.216536,70102
"18430","Riverside","33.72702--116.20764",33.72702,-116.207637,70102
"18431","Riverside","33.72716--116.33956",33.727159,-116.339565,70088
"18432","Riverside","33.72724--116.21541",33.727243,-116.215406,70102
"18433","Riverside","33.72726--116.38677",33.727264,-116.386768,70092
"18434","Riverside","33.72736--116.38119",33.72736,-116.381187,70092
"18435","Riverside","33.72744--116.30300",33.727438,-116.303003,70096
"18436","Riverside","33.72747--116.37723",33.727471,-116.377233,70092
"18437","Riverside","33.72750--116.37725",33.727504,-116.377245,70092
"18438","Riverside","33.72754--116.37725",33.727541,-116.377253,70092
"18439","Riverside","33.72756--116.20950",33.727565,-116.209498,70102
"18440","Riverside","33.72756--116.36100",33.727559,-116.360995,70097
"18441","Riverside","33.72760--116.21458",33.727604,-116.21458,70102
"18442","Riverside","33.72762--116.21379",33.727622,-116.213792,70102
"18443","Riverside","33.72763--116.21399",33.727629,-116.213991,70102
"18444","Riverside","33.72763--116.21458",33.727629,-116.21458,70102
"18445","Riverside","33.72770--116.21458",33.727697,-116.214578,70102
"18446","Riverside","33.72773--116.37793",33.72773,-116.377931,70092
"18447","Riverside","33.72774--116.37796",33.727745,-116.37796,70092
"18448","Riverside","33.72787--116.31475",33.727874,-116.31475,70101
"18449","Riverside","33.72791--116.20931",33.727907,-116.20931,70102
"18450","Riverside","33.72796--116.21476",33.727961,-116.214763,70102
"18451","Riverside","33.72799--116.24073",33.727992,-116.240728,70098
"18452","Riverside","33.72823--116.27332",33.728226,-116.273325,70099
"18453","Riverside","33.72841--116.21320",33.728415,-116.213196,70102
"18454","Riverside","33.72851--116.36781",33.728514,-116.367813,70097
"18455","Riverside","33.72854--116.37284",33.728541,-116.37284,70097
"18456","Riverside","33.72881--116.21462",33.728807,-116.214618,70102
"18457","Riverside","33.72882--116.39882",33.72882,-116.398821,70103
"18458","Riverside","33.72885--116.21429",33.728846,-116.214288,70102
"18459","Riverside","33.72889--116.39782",33.728892,-116.397821,70103
"18460","Riverside","33.72900--116.22478",33.729002,-116.224781,70102
"18461","Riverside","33.72912--116.35658",33.729121,-116.356584,70097
"18462","Riverside","33.72915--116.21321",33.729147,-116.213207,70102
"18463","Riverside","33.72918--116.35254",33.729182,-116.352537,70097
"18464","Riverside","33.72925--116.22326",33.72925,-116.22326,70102
"18465","Riverside","33.72931--116.31085",33.729312,-116.310852,70101
"18466","Riverside","33.72939--116.29141",33.729389,-116.291406,70096
"18467","Riverside","33.72940--116.31150",33.729398,-116.311501,70101
"18468","Riverside","33.72941--116.29852",33.72941,-116.298518,70096
"18469","Riverside","33.72945--116.19934",33.729453,-116.199335,70104
"18470","Riverside","33.72945--116.29138",33.72945,-116.291384,70096
"18471","Riverside","33.72951--116.35612",33.729508,-116.356123,70097
"18472","Riverside","33.72953--116.27318",33.729525,-116.273179,70099
"18473","Riverside","33.72953--116.37754",33.729534,-116.377543,70097
"18474","Riverside","33.72955--116.39539",33.729547,-116.395389,70103
"18475","Riverside","33.72956--116.39928",33.729556,-116.399277,70103
"18476","Riverside","33.72958--116.39575",33.729576,-116.395748,70103
"18477","Riverside","33.72965--116.20391",33.729654,-116.203911,70104
"18478","Riverside","33.72966--116.21067",33.729664,-116.210675,70102
"18479","Riverside","33.72969--116.21074",33.729689,-116.210743,70102
"18480","Riverside","33.72975--116.22879",33.729747,-116.228791,70102
"18481","Riverside","33.72976--116.22880",33.729758,-116.2288,70102
"18482","Riverside","33.72980--116.35455",33.729795,-116.354547,70097
"18483","Riverside","33.72983--116.21066",33.72983,-116.210664,70102
"18484","Riverside","33.72987--116.22447",33.729869,-116.22447,70102
"18485","Riverside","33.72988--116.22445",33.729878,-116.224451,70102
